n_consumers,cdf_value,J,q_capacity,MC,coeff_true,X_1
36,0.996664,100,5,1000000,[2],"[0.9247771869203956, 0.7970379900096265, 0.7609521409367161, 0.8012547380985722, 0.7765157186190664, 0.9318100359211137, 0.9198501308812854, 0.8684614258520547, 0.8620739561200761, 0.7547767369681165, 0.9381495843021448, 0.9006121347520316, 0.9904443938270474, 0.9160921618391189, 0.901657404829669, 0.8622878287329291, 0.8063385407981739, 0.9175435742231739, 0.9339416481129783, 0.8144989095195484, 0.7738855384650913, 0.9902274355591694, 0.8129418216920028, 0.8205412798609109, 0.9420634836656963, 0.9494808492787459, 0.886009299600104, 0.8456769076616605, 0.8454127375504993, 0.8214568471192958, 0.9350670382851644, 0.8097467081089322, 0.8594304261624659, 0.9708846756941465, 0.8223202850831794, 0.9461267142718552, 0.9397384141933975, 0.8544463462336084, 0.8064421918990208, 0.8550245347326496, 0.7660909227203179, 0.8991081717302492, 0.9593309305777076, 0.9731215965822637, 0.8001318609708067, 0.8755988085913224, 0.9738454611153189, 0.8139802328470677, 0.9668080857415726, 0.7541219837041577, 0.8881242385927648, 0.881976346621485, 0.9808375967175046, 0.8114871108815527, 0.7660045940396962, 0.9755261761465495, 0.9685099500935823, 0.7909168226382168, 0.999935326671599, 0.8367009925866808, 0.8282195398360396, 0.9617760052476108, 0.970057775658124, 0.9191396628866615, 0.7634187885679135, 0.8898034433799037, 0.9236282354569387, 0.9560493256663656, 0.8278571647154926, 0.8763076352122866, 0.9622509469707696, 0.823378908174395, 0.9192798876637029, 0.8552266005493009, 0.9204281784073354, 0.805306997371622, 0.8872494246082168, 0.9622116798687713, 0.9341417253273187, 0.8749056465702396, 0.8449162482658159, 0.9468802026500432, 0.7922173268912464, 0.8965896534974614, 0.8578026676789668, 0.7654775462989549, 0.8223636936735262, 0.9335363495865338, 0.8221638637361186, 0.8475995285326252, 0.9089043309280818, 0.9577872141848021, 0.829855250143321, 0.7898061969061612, 0.9279160539866764, 0.9681771607727184, 0.8982890913562629, 0.9236782197215535, 0.7933083300733257, 0.882933148076171]"
35,0.99704,100,5,1000000,[2],"[0.9247771869203956, 0.7970379900096265, 0.7609521409367161, 0.8012547380985722, 0.7765157186190664, 0.9318100359211137, 0.9198501308812854, 0.8684614258520547, 0.8620739561200761, 0.7547767369681165, 0.9381495843021448, 0.9006121347520316, 0.9904443938270474, 0.9160921618391189, 0.901657404829669, 0.8622878287329291, 0.8063385407981739, 0.9175435742231739, 0.9339416481129783, 0.8144989095195484, 0.7738855384650913, 0.9902274355591694, 0.8129418216920028, 0.8205412798609109, 0.9420634836656963, 0.9494808492787459, 0.886009299600104, 0.8456769076616605, 0.8454127375504993, 0.8214568471192958, 0.9350670382851644, 0.8097467081089322, 0.8594304261624659, 0.9708846756941465, 0.8223202850831794, 0.9461267142718552, 0.9397384141933975, 0.8544463462336084, 0.8064421918990208, 0.8550245347326496, 0.7660909227203179, 0.8991081717302492, 0.9593309305777076, 0.9731215965822637, 0.8001318609708067, 0.8755988085913224, 0.9738454611153189, 0.8139802328470677, 0.9668080857415726, 0.7541219837041577, 0.8881242385927648, 0.881976346621485, 0.9808375967175046, 0.8114871108815527, 0.7660045940396962, 0.9755261761465495, 0.9685099500935823, 0.7909168226382168, 0.999935326671599, 0.8367009925866808, 0.8282195398360396, 0.9617760052476108, 0.970057775658124, 0.9191396628866615, 0.7634187885679135, 0.8898034433799037, 0.9236282354569387, 0.9560493256663656, 0.8278571647154926, 0.8763076352122866, 0.9622509469707696, 0.823378908174395, 0.9192798876637029, 0.8552266005493009, 0.9204281784073354, 0.805306997371622, 0.8872494246082168, 0.9622116798687713, 0.9341417253273187, 0.8749056465702396, 0.8449162482658159, 0.9468802026500432, 0.7922173268912464, 0.8965896534974614, 0.8578026676789668, 0.7654775462989549, 0.8223636936735262, 0.9335363495865338, 0.8221638637361186, 0.8475995285326252, 0.9089043309280818, 0.9577872141848021, 0.829855250143321, 0.7898061969061612, 0.9279160539866764, 0.9681771607727184, 0.8982890913562629, 0.9236782197215535, 0.7933083300733257, 0.882933148076171]"
34,0.997539,100,5,1000000,[2],"[0.9247771869203956, 0.7970379900096265, 0.7609521409367161, 0.8012547380985722, 0.7765157186190664, 0.9318100359211137, 0.9198501308812854, 0.8684614258520547, 0.8620739561200761, 0.7547767369681165, 0.9381495843021448, 0.9006121347520316, 0.9904443938270474, 0.9160921618391189, 0.901657404829669, 0.8622878287329291, 0.8063385407981739, 0.9175435742231739, 0.9339416481129783, 0.8144989095195484, 0.7738855384650913, 0.9902274355591694, 0.8129418216920028, 0.8205412798609109, 0.9420634836656963, 0.9494808492787459, 0.886009299600104, 0.8456769076616605, 0.8454127375504993, 0.8214568471192958, 0.9350670382851644, 0.8097467081089322, 0.8594304261624659, 0.9708846756941465, 0.8223202850831794, 0.9461267142718552, 0.9397384141933975, 0.8544463462336084, 0.8064421918990208, 0.8550245347326496, 0.7660909227203179, 0.8991081717302492, 0.9593309305777076, 0.9731215965822637, 0.8001318609708067, 0.8755988085913224, 0.9738454611153189, 0.8139802328470677, 0.9668080857415726, 0.7541219837041577, 0.8881242385927648, 0.881976346621485, 0.9808375967175046, 0.8114871108815527, 0.7660045940396962, 0.9755261761465495, 0.9685099500935823, 0.7909168226382168, 0.999935326671599, 0.8367009925866808, 0.8282195398360396, 0.9617760052476108, 0.970057775658124, 0.9191396628866615, 0.7634187885679135, 0.8898034433799037, 0.9236282354569387, 0.9560493256663656, 0.8278571647154926, 0.8763076352122866, 0.9622509469707696, 0.823378908174395, 0.9192798876637029, 0.8552266005493009, 0.9204281784073354, 0.805306997371622, 0.8872494246082168, 0.9622116798687713, 0.9341417253273187, 0.8749056465702396, 0.8449162482658159, 0.9468802026500432, 0.7922173268912464, 0.8965896534974614, 0.8578026676789668, 0.7654775462989549, 0.8223636936735262, 0.9335363495865338, 0.8221638637361186, 0.8475995285326252, 0.9089043309280818, 0.9577872141848021, 0.829855250143321, 0.7898061969061612, 0.9279160539866764, 0.9681771607727184, 0.8982890913562629, 0.9236782197215535, 0.7933083300733257, 0.882933148076171]"
33,0.997801,100,5,1000000,[2],"[0.9247771869203956, 0.7970379900096265, 0.7609521409367161, 0.8012547380985722, 0.7765157186190664, 0.9318100359211137, 0.9198501308812854, 0.8684614258520547, 0.8620739561200761, 0.7547767369681165, 0.9381495843021448, 0.9006121347520316, 0.9904443938270474, 0.9160921618391189, 0.901657404829669, 0.8622878287329291, 0.8063385407981739, 0.9175435742231739, 0.9339416481129783, 0.8144989095195484, 0.7738855384650913, 0.9902274355591694, 0.8129418216920028, 0.8205412798609109, 0.9420634836656963, 0.9494808492787459, 0.886009299600104, 0.8456769076616605, 0.8454127375504993, 0.8214568471192958, 0.9350670382851644, 0.8097467081089322, 0.8594304261624659, 0.9708846756941465, 0.8223202850831794, 0.9461267142718552, 0.9397384141933975, 0.8544463462336084, 0.8064421918990208, 0.8550245347326496, 0.7660909227203179, 0.8991081717302492, 0.9593309305777076, 0.9731215965822637, 0.8001318609708067, 0.8755988085913224, 0.9738454611153189, 0.8139802328470677, 0.9668080857415726, 0.7541219837041577, 0.8881242385927648, 0.881976346621485, 0.9808375967175046, 0.8114871108815527, 0.7660045940396962, 0.9755261761465495, 0.9685099500935823, 0.7909168226382168, 0.999935326671599, 0.8367009925866808, 0.8282195398360396, 0.9617760052476108, 0.970057775658124, 0.9191396628866615, 0.7634187885679135, 0.8898034433799037, 0.9236282354569387, 0.9560493256663656, 0.8278571647154926, 0.8763076352122866, 0.9622509469707696, 0.823378908174395, 0.9192798876637029, 0.8552266005493009, 0.9204281784073354, 0.805306997371622, 0.8872494246082168, 0.9622116798687713, 0.9341417253273187, 0.8749056465702396, 0.8449162482658159, 0.9468802026500432, 0.7922173268912464, 0.8965896534974614, 0.8578026676789668, 0.7654775462989549, 0.8223636936735262, 0.9335363495865338, 0.8221638637361186, 0.8475995285326252, 0.9089043309280818, 0.9577872141848021, 0.829855250143321, 0.7898061969061612, 0.9279160539866764, 0.9681771607727184, 0.8982890913562629, 0.9236782197215535, 0.7933083300733257, 0.882933148076171]"
32,0.998141,100,5,1000000,[2],"[0.9247771869203956, 0.7970379900096265, 0.7609521409367161, 0.8012547380985722, 0.7765157186190664, 0.9318100359211137, 0.9198501308812854, 0.8684614258520547, 0.8620739561200761, 0.7547767369681165, 0.9381495843021448, 0.9006121347520316, 0.9904443938270474, 0.9160921618391189, 0.901657404829669, 0.8622878287329291, 0.8063385407981739, 0.9175435742231739, 0.9339416481129783, 0.8144989095195484, 0.7738855384650913, 0.9902274355591694, 0.8129418216920028, 0.8205412798609109, 0.9420634836656963, 0.9494808492787459, 0.886009299600104, 0.8456769076616605, 0.8454127375504993, 0.8214568471192958, 0.9350670382851644, 0.8097467081089322, 0.8594304261624659, 0.9708846756941465, 0.8223202850831794, 0.9461267142718552, 0.9397384141933975, 0.8544463462336084, 0.8064421918990208, 0.8550245347326496, 0.7660909227203179, 0.8991081717302492, 0.9593309305777076, 0.9731215965822637, 0.8001318609708067, 0.8755988085913224, 0.9738454611153189, 0.8139802328470677, 0.9668080857415726, 0.7541219837041577, 0.8881242385927648, 0.881976346621485, 0.9808375967175046, 0.8114871108815527, 0.7660045940396962, 0.9755261761465495, 0.9685099500935823, 0.7909168226382168, 0.999935326671599, 0.8367009925866808, 0.8282195398360396, 0.9617760052476108, 0.970057775658124, 0.9191396628866615, 0.7634187885679135, 0.8898034433799037, 0.9236282354569387, 0.9560493256663656, 0.8278571647154926, 0.8763076352122866, 0.9622509469707696, 0.823378908174395, 0.9192798876637029, 0.8552266005493009, 0.9204281784073354, 0.805306997371622, 0.8872494246082168, 0.9622116798687713, 0.9341417253273187, 0.8749056465702396, 0.8449162482658159, 0.9468802026500432, 0.7922173268912464, 0.8965896534974614, 0.8578026676789668, 0.7654775462989549, 0.8223636936735262, 0.9335363495865338, 0.8221638637361186, 0.8475995285326252, 0.9089043309280818, 0.9577872141848021, 0.829855250143321, 0.7898061969061612, 0.9279160539866764, 0.9681771607727184, 0.8982890913562629, 0.9236782197215535, 0.7933083300733257, 0.882933148076171]"
31,0.99844,100,5,1000000,[2],"[0.9247771869203956, 0.7970379900096265, 0.7609521409367161, 0.8012547380985722, 0.7765157186190664, 0.9318100359211137, 0.9198501308812854, 0.8684614258520547, 0.8620739561200761, 0.7547767369681165, 0.9381495843021448, 0.9006121347520316, 0.9904443938270474, 0.9160921618391189, 0.901657404829669, 0.8622878287329291, 0.8063385407981739, 0.9175435742231739, 0.9339416481129783, 0.8144989095195484, 0.7738855384650913, 0.9902274355591694, 0.8129418216920028, 0.8205412798609109, 0.9420634836656963, 0.9494808492787459, 0.886009299600104, 0.8456769076616605, 0.8454127375504993, 0.8214568471192958, 0.9350670382851644, 0.8097467081089322, 0.8594304261624659, 0.9708846756941465, 0.8223202850831794, 0.9461267142718552, 0.9397384141933975, 0.8544463462336084, 0.8064421918990208, 0.8550245347326496, 0.7660909227203179, 0.8991081717302492, 0.9593309305777076, 0.9731215965822637, 0.8001318609708067, 0.8755988085913224, 0.9738454611153189, 0.8139802328470677, 0.9668080857415726, 0.7541219837041577, 0.8881242385927648, 0.881976346621485, 0.9808375967175046, 0.8114871108815527, 0.7660045940396962, 0.9755261761465495, 0.9685099500935823, 0.7909168226382168, 0.999935326671599, 0.8367009925866808, 0.8282195398360396, 0.9617760052476108, 0.970057775658124, 0.9191396628866615, 0.7634187885679135, 0.8898034433799037, 0.9236282354569387, 0.9560493256663656, 0.8278571647154926, 0.8763076352122866, 0.9622509469707696, 0.823378908174395, 0.9192798876637029, 0.8552266005493009, 0.9204281784073354, 0.805306997371622, 0.8872494246082168, 0.9622116798687713, 0.9341417253273187, 0.8749056465702396, 0.8449162482658159, 0.9468802026500432, 0.7922173268912464, 0.8965896534974614, 0.8578026676789668, 0.7654775462989549, 0.8223636936735262, 0.9335363495865338, 0.8221638637361186, 0.8475995285326252, 0.9089043309280818, 0.9577872141848021, 0.829855250143321, 0.7898061969061612, 0.9279160539866764, 0.9681771607727184, 0.8982890913562629, 0.9236782197215535, 0.7933083300733257, 0.882933148076171]"
30,0.998612,100,5,1000000,[2],"[0.9247771869203956, 0.7970379900096265, 0.7609521409367161, 0.8012547380985722, 0.7765157186190664, 0.9318100359211137, 0.9198501308812854, 0.8684614258520547, 0.8620739561200761, 0.7547767369681165, 0.9381495843021448, 0.9006121347520316, 0.9904443938270474, 0.9160921618391189, 0.901657404829669, 0.8622878287329291, 0.8063385407981739, 0.9175435742231739, 0.9339416481129783, 0.8144989095195484, 0.7738855384650913, 0.9902274355591694, 0.8129418216920028, 0.8205412798609109, 0.9420634836656963, 0.9494808492787459, 0.886009299600104, 0.8456769076616605, 0.8454127375504993, 0.8214568471192958, 0.9350670382851644, 0.8097467081089322, 0.8594304261624659, 0.9708846756941465, 0.8223202850831794, 0.9461267142718552, 0.9397384141933975, 0.8544463462336084, 0.8064421918990208, 0.8550245347326496, 0.7660909227203179, 0.8991081717302492, 0.9593309305777076, 0.9731215965822637, 0.8001318609708067, 0.8755988085913224, 0.9738454611153189, 0.8139802328470677, 0.9668080857415726, 0.7541219837041577, 0.8881242385927648, 0.881976346621485, 0.9808375967175046, 0.8114871108815527, 0.7660045940396962, 0.9755261761465495, 0.9685099500935823, 0.7909168226382168, 0.999935326671599, 0.8367009925866808, 0.8282195398360396, 0.9617760052476108, 0.970057775658124, 0.9191396628866615, 0.7634187885679135, 0.8898034433799037, 0.9236282354569387, 0.9560493256663656, 0.8278571647154926, 0.8763076352122866, 0.9622509469707696, 0.823378908174395, 0.9192798876637029, 0.8552266005493009, 0.9204281784073354, 0.805306997371622, 0.8872494246082168, 0.9622116798687713, 0.9341417253273187, 0.8749056465702396, 0.8449162482658159, 0.9468802026500432, 0.7922173268912464, 0.8965896534974614, 0.8578026676789668, 0.7654775462989549, 0.8223636936735262, 0.9335363495865338, 0.8221638637361186, 0.8475995285326252, 0.9089043309280818, 0.9577872141848021, 0.829855250143321, 0.7898061969061612, 0.9279160539866764, 0.9681771607727184, 0.8982890913562629, 0.9236782197215535, 0.7933083300733257, 0.882933148076171]"
29,0.998855,100,5,1000000,[2],"[0.9247771869203956, 0.7970379900096265, 0.7609521409367161, 0.8012547380985722, 0.7765157186190664, 0.9318100359211137, 0.9198501308812854, 0.8684614258520547, 0.8620739561200761, 0.7547767369681165, 0.9381495843021448, 0.9006121347520316, 0.9904443938270474, 0.9160921618391189, 0.901657404829669, 0.8622878287329291, 0.8063385407981739, 0.9175435742231739, 0.9339416481129783, 0.8144989095195484, 0.7738855384650913, 0.9902274355591694, 0.8129418216920028, 0.8205412798609109, 0.9420634836656963, 0.9494808492787459, 0.886009299600104, 0.8456769076616605, 0.8454127375504993, 0.8214568471192958, 0.9350670382851644, 0.8097467081089322, 0.8594304261624659, 0.9708846756941465, 0.8223202850831794, 0.9461267142718552, 0.9397384141933975, 0.8544463462336084, 0.8064421918990208, 0.8550245347326496, 0.7660909227203179, 0.8991081717302492, 0.9593309305777076, 0.9731215965822637, 0.8001318609708067, 0.8755988085913224, 0.9738454611153189, 0.8139802328470677, 0.9668080857415726, 0.7541219837041577, 0.8881242385927648, 0.881976346621485, 0.9808375967175046, 0.8114871108815527, 0.7660045940396962, 0.9755261761465495, 0.9685099500935823, 0.7909168226382168, 0.999935326671599, 0.8367009925866808, 0.8282195398360396, 0.9617760052476108, 0.970057775658124, 0.9191396628866615, 0.7634187885679135, 0.8898034433799037, 0.9236282354569387, 0.9560493256663656, 0.8278571647154926, 0.8763076352122866, 0.9622509469707696, 0.823378908174395, 0.9192798876637029, 0.8552266005493009, 0.9204281784073354, 0.805306997371622, 0.8872494246082168, 0.9622116798687713, 0.9341417253273187, 0.8749056465702396, 0.8449162482658159, 0.9468802026500432, 0.7922173268912464, 0.8965896534974614, 0.8578026676789668, 0.7654775462989549, 0.8223636936735262, 0.9335363495865338, 0.8221638637361186, 0.8475995285326252, 0.9089043309280818, 0.9577872141848021, 0.829855250143321, 0.7898061969061612, 0.9279160539866764, 0.9681771607727184, 0.8982890913562629, 0.9236782197215535, 0.7933083300733257, 0.882933148076171]"
28,0.999071,100,5,1000000,[2],"[0.9247771869203956, 0.7970379900096265, 0.7609521409367161, 0.8012547380985722, 0.7765157186190664, 0.9318100359211137, 0.9198501308812854, 0.8684614258520547, 0.8620739561200761, 0.7547767369681165, 0.9381495843021448, 0.9006121347520316, 0.9904443938270474, 0.9160921618391189, 0.901657404829669, 0.8622878287329291, 0.8063385407981739, 0.9175435742231739, 0.9339416481129783, 0.8144989095195484, 0.7738855384650913, 0.9902274355591694, 0.8129418216920028, 0.8205412798609109, 0.9420634836656963, 0.9494808492787459, 0.886009299600104, 0.8456769076616605, 0.8454127375504993, 0.8214568471192958, 0.9350670382851644, 0.8097467081089322, 0.8594304261624659, 0.9708846756941465, 0.8223202850831794, 0.9461267142718552, 0.9397384141933975, 0.8544463462336084, 0.8064421918990208, 0.8550245347326496, 0.7660909227203179, 0.8991081717302492, 0.9593309305777076, 0.9731215965822637, 0.8001318609708067, 0.8755988085913224, 0.9738454611153189, 0.8139802328470677, 0.9668080857415726, 0.7541219837041577, 0.8881242385927648, 0.881976346621485, 0.9808375967175046, 0.8114871108815527, 0.7660045940396962, 0.9755261761465495, 0.9685099500935823, 0.7909168226382168, 0.999935326671599, 0.8367009925866808, 0.8282195398360396, 0.9617760052476108, 0.970057775658124, 0.9191396628866615, 0.7634187885679135, 0.8898034433799037, 0.9236282354569387, 0.9560493256663656, 0.8278571647154926, 0.8763076352122866, 0.9622509469707696, 0.823378908174395, 0.9192798876637029, 0.8552266005493009, 0.9204281784073354, 0.805306997371622, 0.8872494246082168, 0.9622116798687713, 0.9341417253273187, 0.8749056465702396, 0.8449162482658159, 0.9468802026500432, 0.7922173268912464, 0.8965896534974614, 0.8578026676789668, 0.7654775462989549, 0.8223636936735262, 0.9335363495865338, 0.8221638637361186, 0.8475995285326252, 0.9089043309280818, 0.9577872141848021, 0.829855250143321, 0.7898061969061612, 0.9279160539866764, 0.9681771607727184, 0.8982890913562629, 0.9236782197215535, 0.7933083300733257, 0.882933148076171]"
27,0.999205,100,5,1000000,[2],"[0.9247771869203956, 0.7970379900096265, 0.7609521409367161, 0.8012547380985722, 0.7765157186190664, 0.9318100359211137, 0.9198501308812854, 0.8684614258520547, 0.8620739561200761, 0.7547767369681165, 0.9381495843021448, 0.9006121347520316, 0.9904443938270474, 0.9160921618391189, 0.901657404829669, 0.8622878287329291, 0.8063385407981739, 0.9175435742231739, 0.9339416481129783, 0.8144989095195484, 0.7738855384650913, 0.9902274355591694, 0.8129418216920028, 0.8205412798609109, 0.9420634836656963, 0.9494808492787459, 0.886009299600104, 0.8456769076616605, 0.8454127375504993, 0.8214568471192958, 0.9350670382851644, 0.8097467081089322, 0.8594304261624659, 0.9708846756941465, 0.8223202850831794, 0.9461267142718552, 0.9397384141933975, 0.8544463462336084, 0.8064421918990208, 0.8550245347326496, 0.7660909227203179, 0.8991081717302492, 0.9593309305777076, 0.9731215965822637, 0.8001318609708067, 0.8755988085913224, 0.9738454611153189, 0.8139802328470677, 0.9668080857415726, 0.7541219837041577, 0.8881242385927648, 0.881976346621485, 0.9808375967175046, 0.8114871108815527, 0.7660045940396962, 0.9755261761465495, 0.9685099500935823, 0.7909168226382168, 0.999935326671599, 0.8367009925866808, 0.8282195398360396, 0.9617760052476108, 0.970057775658124, 0.9191396628866615, 0.7634187885679135, 0.8898034433799037, 0.9236282354569387, 0.9560493256663656, 0.8278571647154926, 0.8763076352122866, 0.9622509469707696, 0.823378908174395, 0.9192798876637029, 0.8552266005493009, 0.9204281784073354, 0.805306997371622, 0.8872494246082168, 0.9622116798687713, 0.9341417253273187, 0.8749056465702396, 0.8449162482658159, 0.9468802026500432, 0.7922173268912464, 0.8965896534974614, 0.8578026676789668, 0.7654775462989549, 0.8223636936735262, 0.9335363495865338, 0.8221638637361186, 0.8475995285326252, 0.9089043309280818, 0.9577872141848021, 0.829855250143321, 0.7898061969061612, 0.9279160539866764, 0.9681771607727184, 0.8982890913562629, 0.9236782197215535, 0.7933083300733257, 0.882933148076171]"
